textID,selected_text
9f54a6a14c,"Monday, Monday. Mr. Cade is home on the couch & I have lots to do today!"
6d3ac05185,glorious
35c76e45ea,Going to French. Anyone want to pick me up?
63aedbe9fe,Goo
69b4cc5d84,entertai
948a4112c4,!
13bea3b5b1,Perfect way to end a totally boring day? Sleep. Goodnight
5d6c718979,y must i hve graduation practice...all im gonna is walk
ce4f7c4a1c,way
1b2389296f,elebrity ding
3949edf03a,_go you sure ?
2d3c0fcd6d,well well...so sorry! let`s dance  it`s fabulous hobby
e47fb0bfe5,theatre class
dbd8232b6c,Been job hunting for days. Media and non-media jobs. No lucky  Anyone know of anything???
187494c25b,"If you know such agent, do let me know"
698a91c45d,s
6416bec5a1,happy
fda387126d,yeah  it will get better though  i know it!
35b97b5ac2,"Thanks! Am trying.. (keeping my chin up, ouch!)"
19fa9c9eb4,_whacker skypeeeeee
1dcb6fdb13,Why don`t adobe realise no one WANTS to pay for Photoshop et al so they should just give it to us for free
7d574014bc,lol what!! where is it!
c72e421fd4,"Hey did you get any more info about your graduation? And I think my mom`s gonna let me go to CP, if you guys still wanna go!"
ec9796fa7a,i
7a23bb9610,"p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI."
22261e75c9,and!
b91c2995d0,iss
6b59df5c9b,so weird
