textID,selected_text
2d3c0fcd6d,well well...so sorry! let`s dance  it`s fabulous hobby
e47fb0bfe5,Stupid
dbd8232b6c,Been job hunting for days. Media and non-media jobs. No lucky  Anyone know of anything???
187494c25b,"If you know such agent, do let me know"
698a91c45d,n
6416bec5a1,happy
fda387126d,yeah  it will get better though  i know it!
35b97b5ac2,"Thanks! Am trying.. (keeping my chin up, ouch!)"
19fa9c9eb4,_whacker skypeeeeee
1dcb6fdb13,Why don`t adobe realise no one WANTS to pay for Photoshop et al so they should just give it to us for free
7d574014bc,lol what!! where is it!
c72e421fd4,"Hey did you get any more info about your graduation? And I think my mom`s gonna let me go to CP, if you guys still wanna go!"
ec9796fa7a,n
7a23bb9610,"p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI."
22261e75c9,so excited
b91c2995d0,I miss
6b59df5c9b,o weird
