role,task,run_id,parent,source_children,finite_children,published_unique_edges,status_target_children,status_certified_invalid_children,unknown_status_children,unregistered_missing_slots,validity_dominance_edges,certified_relations,unresolved_relations,source_pair_capacity,published_coverage,certified_coverage,coverage_gain,lost_relation_recovery
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:18,chaii-hindi-and-tamil-question-answering__4f53d7ec0a9a4cf493e0b830f2ea81f1,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:18,chaii-hindi-and-tamil-question-answering__5d0ed2ed05c0444d9cb5b339be9fdc76,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:13,chaii-hindi-and-tamil-question-answering__859755a3dccf447cbe49d1ab8a718158,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:18,chaii-hindi-and-tamil-question-answering__9cede7716318423c9a2d881fe9c3a98f,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:13,chaii-hindi-and-tamil-question-answering__a678bc5e8eab476494fed2bf58113117,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:13,chaii-hindi-and-tamil-question-answering__b0c088c600d64c4987f812ed667b33b2,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:18,chaii-hindi-and-tamil-question-answering__b2ad93da8c144c78b743ca04be0b9076,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:13,chaii-hindi-and-tamil-question-answering__c31a1c3b91a14ef5afef98719da1d101,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:18,chaii-hindi-and-tamil-question-answering__cbe405cf5c2e48e8ab6dbb29f814b88e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0728.jsonl:13,chaii-hindi-and-tamil-question-answering__d470c4dab7bf42e39e7c7e5e230c04a2,5,3,3,0,0,0,2,0,3,7,10,0.29999999999999999,0.29999999999999999,0,0
frozen,chaii-hindi-and-tamil-question-answering,cards_ours_20260727.jsonl:173,chaii-hindi-and-tamil-question-answering__e43679e8e9bf4481a179b114ac9c8c5e,4,2,1,0,0,0,2,0,1,5,6,0.16666666666666666,0.16666666666666666,0,0
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:13,chaii-hindi-and-tamil-question-answering__f05efa5bb9ac4788b908cb07e0fb4d7b,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,chaii-hindi-and-tamil-question-answering,cards_senior_0801.jsonl:13,chaii-hindi-and-tamil-question-answering__f887c77b02734a859e6d4079a556e4ea,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,denoising-dirty-documents,cards_senior_0731.jsonl:13,denoising-dirty-documents__033f1f41cef04bd590777cae52380df8,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:23,denoising-dirty-documents__3f15dea796044d05a16fd6e273d740d8,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:24,denoising-dirty-documents__436f9afcdb584fc9b0081d29a0cda9dd,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:23,denoising-dirty-documents__4cb4122fb9814bf884cdafecf62298e9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0731.jsonl:13,denoising-dirty-documents__5d4712c1d63b42ec9a307ba145c859f2,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0731.jsonl:13,denoising-dirty-documents__6dd95edcab0e45559bb741b08b038a76,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:24,denoising-dirty-documents__768d5d6dbdbd49b6b6db6eb1c31cfa8b,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0727.jsonl:11,denoising-dirty-documents__7c4d34506bc543ae9e8b3506503d15ed,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:22,denoising-dirty-documents__917007f73d2646bdbc4abdf8289faf28,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0731.jsonl:13,denoising-dirty-documents__9ae54f31fa5043d6bf6288f9b2b031c2,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:23,denoising-dirty-documents__a692c81ccfd543acb1245f84867a158c,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0727.jsonl:11,denoising-dirty-documents__ced9b66826334e169b3a6f5ed4e19ef7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0731.jsonl:13,denoising-dirty-documents__dee39489ceb240ffabbd9e9f3e2deb47,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0804.jsonl:24,denoising-dirty-documents__e8ac693c1f134f9fbede2c6e3b7605cf,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0727.jsonl:16,denoising-dirty-documents__ec447d8baa434d0faf493d69c4e88a48,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,denoising-dirty-documents,cards_senior_0731.jsonl:13,denoising-dirty-documents__fa4eee2f776a44efb0fe1e4e15339553,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0808.jsonl:24,dog-breed-identification__061b80afabdc40f79f5b4182e1656825,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__097e42dd114e444b97c843f8130b07e9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0808.jsonl:24,dog-breed-identification__0c1baac94111446f906aab2ec6a80422,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0801.jsonl:20,dog-breed-identification__1910514d44bd4110a3ba0eacfca762e5,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,dog-breed-identification,cards_senior_0801.jsonl:26,dog-breed-identification__2bf120e0c55548efbc8dbdfbd37c2d8c,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
frozen,dog-breed-identification,cards_senior_0801.jsonl:26,dog-breed-identification__3d3ebe15092146818669454479a97e19,5,2,1,3,3,0,0,6,7,3,10,0.10000000000000001,0.69999999999999996,0.59999999999999998,0.66666666666666663
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__463b2062f28a4a27aacc584675524606,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__464565ad0112429987ef44936af81841,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0808.jsonl:24,dog-breed-identification__4de7c0dcb820440fada4f6b020510299,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__53a458c45c694b7aa789998877119393,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__56ee7f19b73e4df09e13dc3c19aa3eb4,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0801.jsonl:26,dog-breed-identification__622e26325566430b9b8d8045cf93e820,5,4,6,1,1,0,0,4,10,0,10,0.59999999999999998,1,0.40000000000000002,1
frozen,dog-breed-identification,cards_senior_0801.jsonl:20,dog-breed-identification__65c444b74455426faa676c28653c4c88,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__779ea6ce54cb46bcad000482ad038e4e,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__7aac4d7dfb1941b4bbf532eae668aac9,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0808.jsonl:24,dog-breed-identification__808fc57c0441429d8120829f519703c1,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0801.jsonl:26,dog-breed-identification__817cf3a5ab204cc2bd58e6b850fda3f9,5,5,10,0,0,0,0,0,10,0,10,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__856f283769c440f4a34afa57b2852072,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__91fbc02f0a554820963b28fc654ecb11,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0804.jsonl:11,dog-breed-identification__967d8716913a4f938c5a83b192029ba5,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0804.jsonl:11,dog-breed-identification__999690f06b02476482bd999c2dadc95d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__a668d4fcd7804632be0206468cc28fa5,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0804.jsonl:11,dog-breed-identification__c1b280c7b3e445f7af978bb9e6b7eae5,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0804.jsonl:11,dog-breed-identification__dae48334619d484d8e263bfaf59bcdb0,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0804.jsonl:11,dog-breed-identification__e49d2ed8292b4430ae931b0390a54ae1,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__e65b2cef9a71425fbdc9349232dcc8c7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0804.jsonl:11,dog-breed-identification__eeb6c004e5d342c98caad49486184d5a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,dog-breed-identification,cards_senior_0806.jsonl:18,dog-breed-identification__fb4f24e98b0c45e996318695768e4d1b,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0806.jsonl:8,google-quest-challenge__09e3c19539104671ae6c7ac3d25ba513,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0806.jsonl:8,google-quest-challenge__19eecb25197d4dd9a476bc3cd71607be,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0806.jsonl:8,google-quest-challenge__1c1aec3b863643dd9307932c7377648d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__54d5e9cda21a4099a4d5c8a5900b642d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__59d05421af854a3ebf13a049f852fca7,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__5bbb739e789e4195ab45d5c9d9e4ef0e,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__8e38b975a0ba4981aab002e90319efe6,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__9c121e84fa5a451e87b48f608b215dd4,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__9f74747856c543728a41fbad7c6faf26,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__af65cdfcccea47739bbbd7014fb7f5d6,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0731.jsonl:8,google-quest-challenge__c6bcf4dcfb1a4235976968c45b14d258,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0806.jsonl:9,google-quest-challenge__d7a7c594a31741a6a4701da6c86481f8,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,google-quest-challenge,cards_senior_0806.jsonl:8,google-quest-challenge__e90cc6af413d460cb63d26347e36638e,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__22f8d965ab424d9695cf80f479ec4de8,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__23c1cdf64df24290904afcee9ad73e45,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__41ba27dda87747e9ac8fa0e96fe68c20,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0801.jsonl:24,histopathologic-cancer-detection__425d0d42dc434065a218f01ffdb5db6a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0801.jsonl:24,histopathologic-cancer-detection__481d1b31584442d6bf359b43bde403bb,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__4b579b4343eb4c80b860433bcc654b70,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__4f6107be774a459187160a41b518de73,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__600458c567144418a47a48d15d657105,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__650e49df630f45bfadc400d07f7e6c87,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0801.jsonl:24,histopathologic-cancer-detection__6f7451aca3c64706ac1ede8862a709d0,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__77ef7b99a6c84914a7e8e68782da9ecf,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0801.jsonl:24,histopathologic-cancer-detection__8a0e78d876394d71830dae0eede5a864,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__97e610fda53a416baac1d829d98c003d,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__98cf872eaab74ad1bb005946db839741,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0801.jsonl:24,histopathologic-cancer-detection__c5d83c0297b6434d9d52a9e2a06252ca,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__c758508dd0004845a80827ded669cb37,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__d789f5c8a58b4958b8636b8d6bfa29b8,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__e1ec3e2958a048889c997a01e1810e73,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,histopathologic-cancer-detection,cards_senior_0806.jsonl:10,histopathologic-cancer-detection__efb40807eb264f158bb2ad2db1ac0432,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,kuzushiji-recognition,cards_senior_0806.jsonl:13,kuzushiji-recognition__121ed223cdb04e059635cad9a797bd87,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,kuzushiji-recognition,cards_senior_0806.jsonl:13,kuzushiji-recognition__1c6e90a573bc42dabab7a01ec626d2db,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,kuzushiji-recognition,cards_senior_0804.jsonl:10,kuzushiji-recognition__4dd7be980ff84ddba2cf9058c2885427,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,kuzushiji-recognition,cards_senior_0806.jsonl:13,kuzushiji-recognition__ad92a6e36fda4465b4ac7e307e5a71cb,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,kuzushiji-recognition,cards_senior_0804.jsonl:10,kuzushiji-recognition__eeaa6bfc07634ea58702ac333e168a6a,2,2,1,0,0,0,0,0,1,0,1,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__0012a07f48b648679734623e5e3acbee,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__042811d9cee249bc8784a1205240effc,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:33,leaf-classification__04ab1a90eab841ddb77c99d84c5e1463,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__0ae8ce22f03b4f6a9574346b6c65eba1,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__0bfa5ea150ca478b8a8874b36f3f866e,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__0eff4a8d8d58484eabb0cc718310ff96,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__108e7b11e0a14d6f89bd4a0a6411f412,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__174d36d5cda04da6b0a7f572a9e895db,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__1949c263e6834d96b700bf1b85bccdd2,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:33,leaf-classification__1a6dc8393eec475db22b6602432c49f6,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__1ffd5bd5bee24ded87bb31d6f5b4d531,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__207d56ea875a4208898688d3872e442a,3,2,1,0,0,0,1,0,1,2,3,0.33333333333333331,0.33333333333333331,0,0
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__239c7e7b1c754e3c964e2a79deca5005,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__26ee4dba580f46d3825b942af1e09519,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:33,leaf-classification__2709541b00bc4ff0aecdea7757afebcf,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__287bc129fff442279416073282971a49,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__2d5146b6239f46fb855c536ddc7a4c4e,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__31c8ab1a88c5417389ae7e751003fb78,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_gen2A.jsonl:2,leaf-classification__32156c0e26e6412f90723fadb823eff9,5,2,1,0,0,0,3,0,1,9,10,0.10000000000000001,0.10000000000000001,0,0
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__36bfcfdc3a1645b18e5ad591c8f143cc,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__3ad15dac3d844364aedc567a075daa94,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__3c164f72f3244432b38a52ea18357921,3,3,2,0,0,0,0,0,2,1,3,0.66666666666666663,0.66666666666666663,0,0
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__3fa3ec31c049414e8e4cf0eb127282e7,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__40cb2640e1b24ccbb9582d3ca7a35380,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__40d52335da5248a79a0b5a7d23af8700,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__454402ea10654b1d8140624f99755929,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__49b99c1baad84a3ba9beaaf325a05e6b,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__4bb840eacbbe4f469d78814f813849d3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__4bf2c1183aa24f4d96fe01a09c3ceaa3,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:33,leaf-classification__4ffe47237be742ae96d1c4b0549bb356,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__53d92f4eb83e46d4b43354bf09442175,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__552e783028d54cfc81949afc50a151c6,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__5aa4106bba3841ea95d55950dc71cce5,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:33,leaf-classification__5cc7177cc4364bd7aab3f36282599acd,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__5f24716507b240d291a8b7692f8cfc54,3,3,2,0,0,0,0,0,2,1,3,0.66666666666666663,0.66666666666666663,0,0
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__6ab44b6035424b84aa5f92009d7da965,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__6d4b0498dcef4961839fb101d6a89a01,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__7595451f51254ebcb9e54c52c63593e7,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__7b7a74d922c54c70aa220e4cb7bc9f33,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__7d219aca5c52468f8b6e5e8e8b1e7e40,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__80ac578e7f104c35a0f86cda5f13e648,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__831313bb1d19422bba5785265d2a45ba,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__86cdec7852aa407e8a23a953ebda74e3,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__8c89f19d44c14329b7289aaed3f5adc7,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:33,leaf-classification__8d613d315033481d990dc9c0af53620a,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0809.jsonl:29,leaf-classification__8db50c12dd924f88b2ac05fe89a4f8c4,3,3,2,0,0,0,0,0,2,1,3,0.66666666666666663,0.66666666666666663,0,0
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__946ae523ffdb4120a1a072fc0d00fb6f,3,3,3,0,0,0,0,0,3,0,3,1,1,0,
frozen,leaf-classification,cards_senior_0808.jsonl:34,leaf-classification__96faab3986234667bd61bf86208af4cb,3,2,1,1,1,0,0,2,3,0,3,0.33333333333333331,1,0.66666666666666663,1
